,Itr0_time,Itr0_acc,Itr0_conf,Itr0_aclabel
1875,0.0036191344261169434,0.25,[0.7355021  0.4922918  0.83317167 0.9656241 ],[7 7 5 2]
1876,0.0036875009536743164,0.5,[0.48536703 0.8160962  0.5075932  0.5132385 ],[2 6 0 1]
1877,0.003646552562713623,0.0,[0.319283   0.52828646 0.38888767 0.41867986],[4 6 5 0]
1878,0.003687143325805664,0.25,[0.3425318  0.49512163 0.27682775 0.90182436],[7 8 4 4]
1879,0.0036475062370300293,0.5,[0.29043847 0.7209585  0.5960969  0.5408453 ],[4 6 8 0]
1880,0.0037099123001098633,0.5,[0.29096058 0.5825375  0.5980089  0.784786  ],[4 9 7 1]
1881,0.0036033987998962402,0.25,[0.6101573  0.26017493 0.42615765 0.8517412 ],[4 4 8 9]
1882,0.0036029815673828125,0.75,[0.65679765 0.47306147 0.6061071  0.3526376 ],[3 8 8 0]
1883,0.0036000609397888184,0.25,[0.35259336 0.4911174  0.97117853 0.57181865],[3 6 5 3]
1884,0.003699779510498047,0.0,[0.42706147 0.4033675  0.19829188 0.48435095],[5 1 6 4]
1885,0.0036179423332214355,0.25,[0.96392804 0.3487841  0.52496123 0.46664432],[5 9 0 4]
1886,0.0036941170692443848,0.75,[0.39398038 0.7457697  0.5145345  0.682264  ],[4 6 1 5]
1887,0.0036760568618774414,0.5,[0.32755482 0.6993852  0.6445975  0.20067042],[1 5 0 6]
1888,0.003708064556121826,0.25,[0.23154399 0.5769612  0.25275794 0.2592805 ],[8 1 6 3]
1889,0.003668546676635742,0.5,[0.9278555  0.89456624 0.579346   0.50398463],[4 0 6 1]
1890,0.0036510825157165527,1.0,[0.28151566 0.9295733  0.78264797 0.35045972],[0 4 1 5]
1891,0.0035519003868103027,0.5,[0.32568294 0.35367802 0.6743431  0.5131672 ],[1 9 8 6]
1892,0.0036625266075134277,0.25,[0.24819398 0.51675296 0.284076   0.9667641 ],[5 0 4 0]
1893,0.0036638379096984863,0.0,[0.8274627  0.53220093 0.18692222 0.9951023 ],[9 6 5 8]
1894,0.0036795735359191895,0.5,[0.9889502  0.39950588 0.34530938 0.37498242],[1 5 9 8]
1895,0.0036854147911071777,0.75,[0.4205836  0.48551506 0.95389426 0.5536076 ],[2 6 9 4]
1896,0.003952324390411377,0.25,[0.3858314  0.54086554 0.5481022  0.39514217],[2 1 7 7]
1897,0.0038074851036071777,0.5,[0.43887663 0.45251772 0.55857384 0.78550464],[1 3 3 7]
1898,0.0036269426345825195,0.5,[0.19818218 0.5164681  0.38479328 0.5533212 ],[6 8 9 9]
1899,0.0035445094108581543,0.5,[0.30065122 0.8464332  0.8500454  0.22567289],[4 4 1 2]
1900,0.003622591495513916,0.0,[0.7061963  0.8857181  0.57629544 0.83068407],[8 0 8 9]
1901,0.0036881566047668457,0.5,[0.93631303 0.41398096 0.7763577  0.72206473],[8 1 1 4]
1902,0.0037250518798828125,0.0,[0.42450666 0.40521628 0.35779437 0.7219851 ],[8 5 1 0]
1903,0.0036843419075012207,0.25,[0.509036   0.24000542 0.32037935 0.53168887],[7 8 1 5]
1904,0.0037240982055664062,0.25,[0.7520349  0.7651157  0.763295   0.36928666],[8 3 3 2]
1905,0.0036914944648742676,1.0,[0.3901267  0.9729945  0.48140118 0.3940916 ],[4 1 6 4]
1906,0.003676116466522217,0.0,[0.45359388 0.44858193 0.27552715 0.5812597 ],[9 2 3 6]
1907,0.003554999828338623,1.0,[0.48704395 0.6707262  0.41077736 0.32582656],[8 7 6 3]
1908,0.0036312341690063477,0.5,[0.39423648 0.26763794 0.89291036 0.45793894],[9 7 2 9]
1909,0.00369948148727417,0.5,[0.75021964 0.2581257  0.5527468  0.62168384],[8 0 6 1]
1910,0.0037388205528259277,0.0,[0.37876382 0.58046997 0.4636768  0.48793375],[2 6 2 5]
1911,0.003697633743286133,0.0,[0.32725888 0.17175473 0.27083626 0.59227765],[2 3 5 6]
1912,0.0037172436714172363,0.5,[0.6256806  0.3804436  0.78547615 0.41369268],[3 9 9 5]
1913,0.0036612749099731445,0.0,[0.5922713  0.32485002 0.3145014  0.3246815 ],[7 1 8 5]
1914,0.003691256046295166,0.75,[0.34723583 0.6884675  0.80511004 0.3052159 ],[5 4 8 1]
1915,0.003561675548553467,0.5,[0.4095293  0.3165302  0.29188788 0.7955187 ],[7 6 6 4]
1916,0.0035976171493530273,0.25,[0.37070435 0.48422706 0.4061328  0.48485425],[3 2 0 2]
1917,0.0036478638648986816,0.25,[0.61783916 0.43988463 0.99953604 0.94673544],[5 2 0 8]
1918,0.0036954283714294434,0.0,[0.8355464  0.8046601  0.76908606 0.49683595],[7 0 7 1]
1919,0.0038557052612304688,0.25,[0.8581141  0.5420596  0.58454263 0.307886  ],[4 2 3 6]
1920,0.003924429416656494,0.75,[0.84837836 0.3458709  0.4620375  0.25771907],[9 1 8 3]
1921,0.0038357973098754883,0.5,[0.37717447 0.57917273 0.6293522  0.45672   ],[7 4 6 7]
1922,0.0036612749099731445,0.5,[0.60555756 0.24158055 0.33372137 0.19054355],[6 8 3 7]
1923,0.003540217876434326,1.0,[0.8461462  0.3404786  0.87366647 0.68448955],[0 7 9 8]
1924,0.003588855266571045,1.0,[0.39286485 0.22100098 0.77598536 0.4120877 ],[7 9 1 2]
1925,0.0036168694496154785,0.5,[0.8467232  0.22660305 0.6836198  0.63117504],[9 7 6 2]
1926,0.0036969780921936035,0.5,[0.5102456 0.5199046 0.6907866 0.5050347],[4 3 8 6]
1927,0.003660857677459717,0.25,[0.502927   0.3055267  0.82840335 0.72527075],[9 7 9 0]
1928,0.0037175416946411133,1.0,[0.8496968  0.24605848 0.49600482 0.45961696],[9 3 2 7]
1929,0.003667116165161133,0.25,[0.61680585 0.2683792  0.29787004 0.9541998 ],[7 4 6 1]
1930,0.0036883950233459473,0.25,[0.79960763 0.36601198 0.5785492  0.44707286],[8 8 8 3]
1931,0.003592252731323242,0.25,[0.734722   0.7896719  0.22254935 0.5578717 ],[9 7 4 9]
1932,0.0036751627922058105,0.0,[0.5432754  0.27715176 0.2988626  0.17600225],[3 3 8 1]
1933,0.003748655319213867,0.5,[0.38797888 0.7227988  0.6204819  0.44302097],[2 9 3 4]
1934,0.004011034965515137,0.25,[0.33240873 0.39367828 0.35776982 0.5369335 ],[8 3 3 8]
1935,0.004014253616333008,0.0,[0.49295804 0.77620476 0.79806757 0.4275621 ],[7 2 4 1]
1936,0.0037908554077148438,0.25,[0.9446002  0.21891265 0.35367602 0.5071049 ],[8 9 5 9]
1937,0.003671705722808838,0.5,[0.27469742 0.97737724 0.25312042 0.833602  ],[4 7 4 8]
1938,0.0037096142768859863,0.25,[0.5071972  0.33668116 0.21853638 0.4706327 ],[6 6 6 9]
1939,0.003596365451812744,0.75,[0.79052144 0.75224715 0.9669161  0.46317956],[6 1 9 4]
1940,0.0035923123359680176,0.75,[0.4116444  0.5154393  0.91241443 0.7390736 ],[0 8 8 6]
1941,0.0036401748657226562,1.0,[0.4915775  0.46494615 0.9614489  0.89499915],[5 9 9 9]
1942,0.003739595413208008,0.5,[0.5368677  0.99999547 0.4155107  0.25964215],[8 0 2 2]
1943,0.0036804676055908203,0.5,[0.68450236 0.37439585 0.41105992 0.9583316 ],[3 1 0 9]
1944,0.003711700439453125,0.5,[0.58859503 0.47641355 0.45936552 0.40540817],[7 9 1 5]
1945,0.0036814212799072266,0.75,[0.42390305 0.2639625  0.46027225 0.6728537 ],[6 1 5 3]
1946,0.0036821961402893066,0.25,[0.44960314 0.98386866 0.38399664 0.9032012 ],[2 0 1 4]
1947,0.0037595629692077637,0.5,[0.94839126 0.52116394 0.61254627 0.6451273 ],[5 8 9 5]
1948,0.003618180751800537,1.0,[0.79440826 0.3949943  0.66896904 0.6726198 ],[7 5 1 6]
1949,0.003620624542236328,0.25,[0.30116442 0.37620762 0.28068218 0.4660373 ],[7 9 6 1]
1950,0.003657698631286621,0.0,[0.5811643  0.3255295  0.34342402 0.8426362 ],[9 4 0 4]
1951,0.003626525402069092,0.25,[0.5207749  0.33083257 0.22253412 0.77840894],[9 0 6 7]
1952,0.0036718249320983887,0.75,[0.22562404 0.80260783 0.70793146 0.71313065],[7 7 1 3]
1953,0.003689408302307129,0.75,[0.23952433 0.5984729  0.34590685 0.425302  ],[3 5 1 5]
1954,0.0037121176719665527,0.75,[0.9884476  0.33869413 0.31651777 0.6925825 ],[0 9 4 7]
1955,0.0035660862922668457,0.5,[0.8702487  0.28252757 0.22385837 0.4591231 ],[1 2 0 7]
1956,0.0035592317581176758,0.25,[0.5978971  0.24901107 0.36480194 0.56359804],[3 9 4 3]
1957,0.0036357641220092773,0.25,[0.40056866 0.2769643  0.4528286  0.2864794 ],[6 6 5 3]
1958,0.00373077392578125,0.25,[0.2970738  0.51110876 0.35155416 0.57364386],[6 1 3 2]
1959,0.0037055015563964844,0.5,[0.47233483 0.81213766 0.89421207 0.64333636],[2 8 7 0]
1960,0.0036890506744384766,0.0,[0.2983429 0.3476298 0.7163861 0.933814 ],[6 1 5 9]
1961,0.003693103790283203,0.0,[0.889128   0.33187395 0.8674268  0.39383796],[2 6 7 5]
1962,0.003706634044647217,0.25,[0.37122497 0.38075238 0.37616968 0.2973096 ],[9 1 6 4]
1963,0.0036014318466186523,0.25,[0.6342102  0.46686023 0.5862156  0.36194634],[2 0 4 4]
1964,0.0036035776138305664,0.5,[0.22795673 0.425633   0.43403733 0.66059387],[1 8 4 4]
1965,0.0035955309867858887,0.25,[0.65921223 0.5279574  0.34659836 0.90009296],[7 7 3 9]
1966,0.003712475299835205,0.75,[0.88897634 0.84166926 0.4655984  0.62403893],[9 5 1 7]
1967,0.003702998161315918,0.25,[0.5107905  0.25346404 0.3046608  0.52386576],[8 7 7 8]
1968,0.0037353038787841797,0.0,[0.28955275 0.70903015 0.5142157  0.74939394],[7 0 5 1]
1969,0.003838837146759033,1.0,[0.9685245  0.28253156 0.33078122 0.41336164],[5 4 5 6]
1970,0.0037544965744018555,0.25,[0.69296706 0.4460377  0.39810807 0.40323383],[0 1 8 8]
1971,0.0036695003509521484,0.25,[0.595145   0.53367144 0.51055497 0.44712564],[2 8 5 3]
1972,0.0037503838539123535,0.25,[0.5722319  0.35333407 0.48341462 0.6055359 ],[5 3 9 3]
1973,0.0035770535469055176,0.5,[0.35845977 0.49484608 0.5602288  0.4664207 ],[5 6 7 5]
1974,0.003672182559967041,0.75,[0.9565028  0.48409772 0.57647514 0.3160456 ],[9 2 6 7]
1975,0.0036464929580688477,0.5,[0.37008262 0.4352038  0.42491072 0.85326123],[8 9 4 6]
1976,0.003690183162689209,0.5,[0.16719066 0.21768317 0.49096355 0.46510658],[4 6 1 9]
1977,0.003661513328552246,0.5,[0.3249412  0.54702526 0.9513784  0.3953568 ],[3 2 8 8]
1978,0.0037100911140441895,0.0,[0.45562622 0.35116282 0.36343428 0.40338543],[4 7 1 7]
1979,0.003648102283477783,0.5,[0.22325915 0.9097842  0.65891397 0.34847787],[2 6 2 5]
1980,0.0035591721534729004,0.5,[0.41952467 0.282932   0.30494413 0.49858785],[6 0 8 9]
1981,0.003726363182067871,0.75,[0.7750358  0.51855606 0.2573259  0.73998934],[6 3 2 5]
1982,0.003660142421722412,0.5,[0.6834783  0.6072029  0.28733045 0.48146743],[8 4 8 1]
1983,0.0036520957946777344,0.5,[0.51735365 0.8690331  0.206875   0.6767587 ],[5 5 0 6]
1984,0.0036777257919311523,0.5,[0.34005454 0.70757425 0.24060456 0.999343  ],[3 3 6 0]
1985,0.0036488771438598633,0.5,[0.35359022 0.32519728 0.5534951  0.34788954],[4 5 7 7]
1986,0.0036945343017578125,0.25,[0.7481549  0.6003166  0.38064185 0.63142294],[3 6 0 8]
1987,0.0036565065383911133,1.0,[0.8292634  0.1784194  0.38789904 0.8138445 ],[2 7 7 0]
1988,0.0036121606826782227,0.0,[0.5771847  0.32766345 0.26691985 0.3560471 ],[4 6 4 6]
1989,0.003544449806213379,0.5,[0.40018553 0.45087883 0.22285545 0.28319117],[5 3 7 2]
1990,0.003666102886199951,0.5,[0.2646308  0.6913675  0.32962537 0.32924634],[2 8 2 3]
1991,0.0036458373069763184,0.5,[0.9606748  0.46485624 0.3151178  0.34131673],[6 6 3 2]
1992,0.0036663413047790527,0.0,[0.27409226 0.8272771  0.40190208 0.4819846 ],[0 3 3 7]
1993,0.003649115562438965,0.75,[0.76283014 0.36016825 0.39555    0.33741978],[1 9 9 2]
1994,0.0036769509315490723,0.5,[0.23789376 0.73537016 0.42034087 0.9159794 ],[5 1 0 8]
1995,0.0036640167236328125,0.75,[0.57783943 0.5167821  0.999696   0.20409508],[1 3 2 4]
1996,0.003604888916015625,0.25,[0.35182086 0.55181485 0.5729929  0.31619796],[7 5 7 1]
1997,0.003561556339263916,0.0,[0.7505541  0.3623121  0.51256716 0.35211888],[0 3 7 2]
1998,0.0036514997482299805,0.5,[0.41976163 0.90004486 0.24272707 0.65288806],[5 5 7 1]
1999,0.0037128329277038574,0.0,[0.30707055 0.35344437 0.6387798  0.38797954],[3 7 2 2]
2000,0.004015147686004639,0.5,[0.44535378 0.5331095  0.8528226  0.3153431 ],[6 7 1 7]
2001,0.003782987594604492,0.75,[0.48296657 0.54166496 0.45292062 0.97198   ],[5 0 6 6]
2002,0.003835022449493408,0.25,[0.37563428 0.8914829  0.4408709  0.3838834 ],[6 9 9 9]
2003,0.0038090944290161133,0.0,[0.56711674 0.8243118  0.45958367 0.32314116],[3 2 4 9]
2004,0.0036490559577941895,0.75,[0.52539486 0.54379225 0.45688382 0.9567372 ],[9 4 2 1]
2005,0.0035636425018310547,0.5,[0.71644026 0.6689943  0.4138879  0.629515  ],[7 7 7 2]
2006,0.003693878650665283,0.5,[0.78486264 0.33750135 0.6009435  0.28465086],[7 2 6 3]
2007,0.0036885738372802734,0.5,[0.97918874 0.6209329  0.44589725 0.6767659 ],[2 4 7 9]
2008,0.0037856101989746094,0.25,[0.2743434  0.90490544 0.9956892  0.3712582 ],[4 0 0 1]
2009,0.0038307905197143555,0.0,[0.93693733 0.8087497  0.36246806 0.30016977],[8 9 0 3]
2010,0.003848433494567871,0.0,[0.24486358 0.39290944 0.57611376 0.61153793],[2 8 4 7]
2011,0.0037599802017211914,0.75,[0.54258776 0.54423714 0.45255792 0.94057053],[5 2 2 5]
2012,0.003649771213531494,0.5,[0.4769255  0.5783836  0.35999614 0.3031454 ],[9 1 3 1]
2013,0.0035758614540100098,0.5,[0.70247436 0.45116448 0.47229615 0.38817662],[0 5 7 2]
2014,0.0037052035331726074,0.75,[0.7890528  0.9068434  0.3869191  0.49742407],[8 6 8 4]
2015,0.0037305355072021484,0.5,[0.7523638  0.7868492  0.88310033 0.36698464],[8 7 4 0]
2016,0.003959834575653076,0.75,[0.6843429  0.9980259  0.32956728 0.42883572],[7 0 2 1]
2017,0.0037631988525390625,0.25,[0.54718703 0.56773305 0.46051073 0.9447217 ],[8 4 9 0]
2018,0.0037712454795837402,0.5,[0.3442489  0.6340925  0.38994238 0.45974886],[8 4 2 0]
2019,0.0038043856620788574,0.5,[0.63007927 0.5917336  0.8988242  0.33948302],[6 5 1 8]
2020,0.0036692023277282715,0.0,[0.600451   0.25704136 0.5674798  0.4090673 ],[9 4 8 3]
2021,0.0036913156509399414,0.25,[0.7442527  0.74134123 0.29053694 0.6362645 ],[6 1 3 4]
2022,0.0037911534309387207,0.75,[0.64974284 0.85481715 0.39193627 0.4843566 ],[7 0 7 2]
2023,0.003786444664001465,0.25,[0.46068582 0.40808094 0.3477126  0.34742138],[0 4 8 4]
2024,0.003806173801422119,0.25,[0.2851204  0.78180206 0.90106446 0.42666298],[6 4 0 2]
2025,0.003760695457458496,0.75,[0.7464694  0.26014987 0.77213347 0.52539515],[9 6 0 8]
2026,0.003751516342163086,0.25,[0.64016    0.27393517 0.32530135 0.3149638 ],[8 6 0 2]
2027,0.003717362880706787,0.25,[0.55497825 0.2782261  0.32116437 0.57779914],[8 9 4 8]
2028,0.003602921962738037,0.5,[0.53087753 0.24092335 0.9185025  0.29016614],[9 5 1 2]
2029,0.0035703182220458984,0.75,[0.72049844 0.6017763  0.68243825 0.36953872],[8 4 8 3]
2030,0.0036756396293640137,0.5,[0.47757757 0.9428129  0.26811075 0.27813333],[0 6 3 6]
2031,0.00370103120803833,0.5,[0.45488968 0.99320215 0.22923547 0.7026181 ],[7 2 4 8]
2032,0.003943800926208496,0.75,[0.4234914  0.46950752 0.83934915 0.6236791 ],[6 3 0 8]
2033,0.003724515438079834,0.5,[0.42162046 0.24699208 0.9277453  0.44970822],[2 4 0 2]
2034,0.0037308335304260254,0.25,[0.3510116  0.43920058 0.8233479  0.6019657 ],[2 1 1 8]
2035,0.0036901235580444336,0.25,[0.2205956  0.3516033  0.16016488 0.4440494 ],[2 5 2 4]
2036,0.0036278963088989258,0.75,[0.35853824 0.31515682 0.9276127  0.7826878 ],[3 4 2 9]
2037,0.0035827159881591797,0.5,[0.9906543  0.3804297  0.59467924 0.69200945],[0 4 8 3]
2038,0.003785371780395508,0.25,[0.52169746 0.37142447 0.32446384 0.20430604],[9 4 6 8]
2039,0.003832995891571045,0.25,[0.69254786 0.21642298 0.23117927 0.7923409 ],[7 3 6 0]
2040,0.003773331642150879,0.5,[0.5997588  0.4042991  0.37813067 0.9468639 ],[2 8 3 6]
2041,0.0038547515869140625,0.5,[0.9700888  0.51612437 0.9862229  0.7083443 ],[6 0 5 7]
2042,0.003908991813659668,0.25,[0.97302634 0.46837273 0.5866503  0.31186414],[9 8 5 9]
2043,0.0039016008377075195,0.25,[0.40256247 0.80732256 0.54983085 0.89191407],[2 9 4 6]
2044,0.0036895275115966797,0.5,[0.7635564  0.37206715 0.61621815 0.55323374],[2 0 7 6]
2045,0.0036475658416748047,1.0,[0.35530502 0.7550103  0.82453454 0.9138649 ],[9 7 9 9]
2046,0.003740549087524414,0.25,[0.4802949  0.36689177 0.41432676 0.93380004],[6 2 7 4]
2047,0.003739774227142334,0.25,[0.5267903  0.7145057  0.26354036 0.43526897],[8 9 6 4]
2048,0.003935694694519043,0.25,[0.45367405 0.33457404 0.30970082 0.22254412],[6 2 3 2]
2049,0.0037502646446228027,0.75,[0.97880703 0.43576849 0.48143372 0.1787613 ],[0 1 3 7]
2050,0.0037903189659118652,0.5,[0.38660243 0.53124404 0.7184479  0.80561227],[4 7 7 0]
2051,0.0037536025047302246,0.5,[0.39727396 0.45022315 0.2919012  0.992389  ],[1 4 7 0]
2052,0.003622889518737793,0.5,[0.8066807  0.3500617  0.32856482 0.32274315],[7 2 0 8]
2053,0.0035789012908935547,0.25,[0.30053467 0.41859326 0.8560689  0.8876586 ],[3 8 9 0]
2054,0.003666400909423828,0.25,[0.36916023 0.3759187  0.503833   0.39174384],[5 9 0 3]
2055,0.0036962032318115234,0.5,[0.3595021  0.3189367  0.28357345 0.4547737 ],[9 4 9 7]
2056,0.003968656063079834,0.25,[0.5051351  0.43775353 0.8940015  0.5207855 ],[8 4 9 2]
2057,0.0038033723831176758,0.25,[0.36319286 0.39557403 0.4953207  0.544085  ],[2 2 2 6]
2058,0.003727853298187256,0.5,[0.55271643 0.70238656 0.75003296 0.396238  ],[0 3 0 1]
2059,0.0037067532539367676,0.25,[0.37878996 0.5848189  0.2920426  0.4618665 ],[1 5 3 4]
2060,0.003606081008911133,0.5,[0.31853434 0.60423374 0.25970513 0.66030943],[3 5 1 7]
2061,0.0035738348960876465,0.5,[0.564768   0.35691902 0.66728896 0.41654193],[8 9 1 6]
2062,0.0037622451782226562,0.75,[0.2646796  0.24162288 0.7664132  0.84967476],[5 3 8 0]
2063,0.003768444061279297,0.25,[0.88994896 0.35497937 0.3039534  0.6121868 ],[9 7 0 1]
2064,0.0037122368812561035,0.25,[0.43641075 0.56251    0.526505   0.15527135],[5 5 8 7]
2065,0.0036798715591430664,0.5,[0.45030972 0.9181441  0.7353579  0.64071435],[7 0 8 1]
2066,0.003712773323059082,0.25,[0.4579066  0.5725301  0.43379158 0.29876038],[0 1 7 9]
2067,0.0036943554878234863,0.75,[0.5501416  0.62705505 0.59623045 0.7804847 ],[3 1 3 5]
2068,0.003645777702331543,0.25,[0.47285205 0.23494624 0.40073046 0.63606787],[0 4 7 4]
2069,0.003584146499633789,0.5,[0.47378024 0.667801   0.83265954 0.24090439],[8 1 3 1]
2070,0.003703176975250244,0.5,[0.48494563 0.44517216 0.71334726 0.9887348 ],[0 0 9 0]
2071,0.003680109977722168,0.25,[0.4887372  0.35187617 0.7219551  0.78079104],[9 8 5 5]
2072,0.0036714673042297363,0.0,[0.25380993 0.40009406 0.2413176  0.26167074],[6 7 4 5]
2073,0.003677189350128174,0.75,[0.70059127 0.5110051  0.83778626 0.84210956],[1 0 8 6]
2074,0.0037586092948913574,0.25,[0.5716521  0.31710675 0.63002247 0.24533479],[2 0 4 1]
2075,0.003754854202270508,0.75,[0.40347773 0.9365823  0.8747214  0.3586368 ],[1 8 1 1]
2076,0.0035977959632873535,0.25,[0.85440767 0.4070163  0.48912966 0.23278922],[3 8 3 8]
2077,0.0035247802734375,0.5,[0.82195765 0.20255426 0.5634309  0.54858786],[4 6 4 6]
2078,0.003595411777496338,0.75,[0.57504714 0.3549828  0.41651702 0.37231407],[9 4 8 9]
2079,0.0036708712577819824,0.75,[0.21711959 0.8413594  0.59347016 0.4577668 ],[8 9 5 3]
2080,0.0039746761322021484,0.5,[0.7165218  0.46280402 0.6966497  0.99747866],[7 5 6 0]
2081,0.003828883171081543,0.5,[0.31370786 0.28159055 0.18523473 0.96721554],[1 2 3 5]
2082,0.0037389397621154785,0.5,[0.6488132  0.5781359  0.49219134 0.2949113 ],[7 4 5 7]
2083,0.003691434860229492,0.25,[0.4378625  0.6334783  0.1969848  0.30315408],[3 6 1 3]
2084,0.003626585006713867,0.25,[0.38734695 0.58216816 0.46972162 0.5247476 ],[6 8 9 4]
2085,0.003551781177520752,0.25,[0.6240208  0.42070758 0.49479756 0.29125193],[4 1 3 7]
2086,0.0036931633949279785,0.5,[0.32714146 0.62107646 0.39923805 0.33375895],[6 0 6 4]
2087,0.0036943554878234863,0.75,[0.25395828 0.31589705 0.6091869  0.36692235],[2 8 9 1]
2088,0.003705143928527832,0.5,[0.4338834  0.69794095 0.32708842 0.32603392],[5 6 4 1]
2089,0.0036867260932922363,0.5,[0.66778237 0.5013004  0.85424083 0.45802805],[0 3 7 8]
2090,0.0036931633949279785,0.5,[0.6137938  0.5998612  0.44144356 0.29346585],[2 8 7 2]
2091,0.0036768317222595215,0.5,[0.7939227  0.98062825 0.3564332  0.4352242 ],[1 0 5 2]
2092,0.0036309361457824707,0.5,[0.3502991  0.3540067  0.52078176 0.8824211 ],[8 4 8 1]
2093,0.0035865306854248047,0.25,[0.34236377 0.38532093 0.42670444 0.20163682],[2 4 7 1]
2094,0.003655850887298584,0.25,[0.52576953 0.45374003 0.788705   0.48688635],[6 6 2 1]
2095,0.003642559051513672,0.5,[0.9280097  0.8346034  0.40106437 0.26193795],[9 7 9 8]
2096,0.003700077533721924,0.5,[0.79376405 0.24732123 0.5432522  0.4079019 ],[9 7 6 7]
2097,0.003687441349029541,0.25,[0.44437495 0.8965279  0.2654745  0.43451083],[0 3 2 5]
2098,0.003722846508026123,0.5,[0.336883   0.7925786  0.34366757 0.37042585],[9 1 3 4]
2099,0.003711521625518799,0.75,[0.58873934 0.5633103  0.31334072 0.88933766],[9 3 9 0]
2100,0.0036873817443847656,0.25,[0.4325998  0.24695797 0.42588872 0.6141141 ],[0 2 2 9]
2101,0.0035576820373535156,0.25,[0.8310827  0.5652802  0.4228964  0.47206163],[6 4 0 7]
2102,0.003628671169281006,0.75,[0.6075555  0.240907   0.6111445  0.30138028],[7 2 9 2]
2103,0.0036388635635375977,0.25,[0.93710923 0.632704   0.35088342 0.38281935],[8 6 3 6]
2104,0.0037595033645629883,0.0,[0.3732492  0.38915992 0.26935694 0.8717094 ],[5 6 5 8]
2105,0.003893136978149414,0.5,[0.45331973 0.6825823  0.31995612 0.31462148],[3 4 6 7]
2106,0.003760099411010742,0.75,[0.29530698 0.58574927 0.43533692 0.5944251 ],[9 4 8 9]
2107,0.0036942362785339355,0.75,[0.34462795 0.3715869  0.48457462 0.96222174],[4 2 8 1]
2108,0.003687918186187744,1.0,[0.79764336 0.6060993  0.35210237 0.86694884],[1 1 3 6]
2109,0.0035482048988342285,0.5,[0.4366034  0.47342506 0.44535676 0.29627016],[3 7 2 8]
2110,0.003620445728302002,0.5,[0.44110364 0.46470782 0.67811114 0.6805549 ],[3 8 0 7]
2111,0.0038040876388549805,0.25,[0.33162493 0.48425725 0.7722745  0.56769496],[4 9 7 1]
2112,0.003990232944488525,0.5,[0.40420505 0.5277846  0.49384347 0.4512639 ],[0 7 3 7]
2113,0.003676116466522217,0.5,[0.47901815 0.375488   0.68391603 0.59424007],[8 4 8 4]
2114,0.0037041306495666504,0.5,[0.8419901  0.5357972  0.85079783 0.3142275 ],[7 2 2 4]
2115,0.003655850887298584,0.25,[0.84603024 0.8853817  0.37075102 0.37252644],[9 2 4 7]
2116,0.003653109073638916,0.5,[0.52770096 0.28882813 0.14750719 0.37201706],[0 3 7 9]
2117,0.003579437732696533,0.25,[0.73550946 0.98086905 0.44171855 0.40355107],[0 9 1 8]
2118,0.0038663744926452637,0.5,[0.8203088  0.77952605 0.17153397 0.36255002],[0 9 2 6]
2119,0.0036695003509521484,1.0,[0.32855892 0.47252995 0.6246927  0.60005045],[4 5 8 4]
2120,0.0038847923278808594,0.25,[0.9140541  0.34080976 0.9397117  0.46244067],[0 0 1 4]
2121,0.003663957118988037,0.75,[0.33042803 0.49245647 0.5531202  0.3290416 ],[6 6 8 6]
2122,0.0037052035331726074,0.0,[0.30430165 0.2936861  0.15104303 0.53736955],[7 6 8 4]
2123,0.0037025809288024902,0.0,[0.5915682  0.3935714  0.32377747 0.31664774],[6 7 1 0]
2124,0.0037343502044677734,1.0,[0.52126116 0.43905097 0.79265136 0.6627086 ],[8 5 5 7]
2125,0.003544449806213379,0.5,[0.58113056 0.34887978 0.826786   0.51568043],[7 9 5 4]
2126,0.0036008358001708984,0.5,[0.36803418 0.5379246  0.21004955 0.56112874],[6 1 9 5]
2127,0.0036329030990600586,1.0,[0.5398866  0.93581384 0.9577024  0.8504297 ],[6 0 0 6]
2128,0.0037006139755249023,0.25,[0.86716634 0.43976983 0.7974154  0.6829926 ],[5 2 9 9]
2129,0.0037252306938171387,0.5,[0.2952805  0.61860526 0.34743646 0.7471609 ],[0 7 7 1]
2130,0.003753066062927246,0.75,[0.252068   0.33275858 0.5948848  0.58569884],[5 7 5 0]
2131,0.0036854147911071777,0.75,[0.8280179  0.26815963 0.77164155 0.46691787],[7 5 8 6]
2132,0.0037143826484680176,0.25,[0.23086216 0.48666248 0.4835306  0.43848485],[2 5 4 6]
2133,0.003570735454559326,0.5,[0.23482394 0.4125216  0.3840015  0.43888044],[2 5 6 5]
2134,0.0035842061042785645,0.5,[0.6852019  0.38062617 0.5583588  0.3433608 ],[5 2 3 4]
2135,0.0038526058197021484,0.25,[0.6790879  0.7017362  0.32362464 0.44488022],[3 8 2 8]
2136,0.003828704357147217,0.75,[0.4541475 0.7789848 0.9224229 0.8002169],[5 1 8 6]
2137,0.003895998001098633,0.5,[0.55679625 0.3254459  0.35261905 0.4302957 ],[6 2 5 9]
2138,0.0038331151008605957,0.75,[0.7205262  0.6009782  0.3543556  0.96041054],[9 2 3 1]
2139,0.0037999749183654785,0.25,[0.31442022 0.46368036 0.34488475 0.56343275],[5 4 4 7]
2140,0.003823220729827881,0.75,[0.9561892  0.22839677 0.89875335 0.2884949 ],[6 1 7 0]
2141,0.003739595413208008,0.75,[0.6540816  0.46882358 0.41896334 0.4607422 ],[6 2 0 8]
